"","time","obs","pred","pred_var"
"4461",240.219,0,0.0104477264013319,4.04267815736594e-06
"4462",240.231,0,0.0104477264013319,4.04267815736594e-06
"4463",240.243,0,0.0104477264013319,4.04267815736594e-06
"4464",240.255,0,0.0104477264013319,4.04267815736595e-06
"4465",240.268,0,0.0104477264013319,4.04267815736595e-06
"4466",240.28,0,0.0104477264013319,4.04267815736595e-06
"4467",240.292,0,0.0104477264013319,4.04267815736595e-06
"4468",240.305,0,0.0104477264013319,4.04267815736595e-06
"4469",240.316,0,0.0104477264013319,4.04267815736595e-06
"4470",240.329,0,0.0104477264013319,4.04267815736597e-06
"4471",240.341,0,0.0104477264013319,4.04267815736607e-06
"4472",240.353,0,0.0104477264013319,4.04267815736597e-06
"4473",240.365,0,0.0104477264013319,4.04267815736604e-06
"4474",240.378,0,0.0104477264013319,4.04267815736615e-06
"4475",240.39,0,0.0104477264013319,4.04267815736608e-06
"4476",240.402,0,0.00784355965133193,4.04267815736631e-06
"4477",240.414,0,0.00784355965133193,4.04267815736636e-06
"4478",240.43,0,0.00784355965133193,4.04267815736643e-06
"4479",240.439,0,0.00784355965133181,4.04267815737022e-06
"4480",240.451,0,0.00784355965133034,4.04267815741998e-06
"4481",240.463,0,0.00784355965133034,4.04267815741998e-06
"4482",240.475,0,0.00784355965133043,4.0426781574181e-06
"4483",240.488,0,0.00784355965133024,4.04267815742425e-06
"4484",240.5,0,0.00784355965132964,4.04267815744405e-06
"4485",240.512,0,0.00784355965132917,4.04267815745905e-06
"4486",240.525,0,0.00784355965132981,4.04267815743866e-06
"4487",240.537,0,0.00784355965133145,4.04267815738288e-06
"4488",240.549,0,0.00784355965133178,4.04267815737153e-06
"4489",240.561,0,0.00784355965133162,4.04267815737699e-06
"4490",240.574,0,0.00784355965133081,4.04267815740711e-06
"4491",240.586,0,0.00784355965133167,4.0426781573754e-06
"4492",240.598,0,0.00784355965133152,4.04267815738064e-06
"4493",240.61,0,0.00784355965133152,4.04267815738064e-06
"4494",240.622,0,0.00784355965133109,4.04267815739534e-06
"4495",240.634,0,0.00784355965133145,4.04267815738301e-06
"4496",240.647,0,0.0078435596513313,4.04267815738836e-06
"4497",240.659,0,0.0078435596513297,4.04267815744397e-06
"4498",240.671,0,0.00784355965132932,4.04267815745717e-06
"4499",240.684,0,0.00784355965132899,4.04267815746827e-06
"4500",240.695,0,0.0078435596513283,4.04267815749156e-06
"4501",240.708,0,0.0078435596513281,4.04267815749823e-06
"4502",240.72,0,0.00784355965132787,4.04267815750562e-06
"4503",240.732,0,0.00784355965133031,4.04267815742112e-06
"4504",240.745,0,0.00784355965133161,4.04267815737698e-06
"4505",240.756,0,0.00523939290133189,4.04267815736706e-06
"4506",240.769,0,0.00523939290133192,4.04267815736643e-06
"4507",240.781,0,0.00523939290133192,4.04267815736638e-06
"4508",240.794,0,0.00523939290133194,4.04267815736601e-06
"4509",240.806,0,0.00523939290133194,4.042678157366e-06
"4510",240.819,0,0.00523939290133194,4.04267815736598e-06
"4511",240.83,0,0.00523939290133194,4.04267815736597e-06
"4512",240.843,0,0.00523939290133194,4.04267815736596e-06
"4513",240.855,0,0.00523939290133194,4.04267815736595e-06
"4514",240.867,0,0.00523939290133194,4.04267815736595e-06
"4515",240.88,0,0.00523939290133194,4.04267815736594e-06
"4516",240.892,0,0.00523939290133194,4.04267815736594e-06
"4517",240.904,0,0.00784355965133194,4.04267815736595e-06
"4518",240.916,0,0.00784355965133194,4.04267815736595e-06
"4519",240.929,0,0.00784355965133194,4.04267815736595e-06
"4520",240.941,0,0.00784355965133194,4.04267815736595e-06
"4521",240.953,0,0.00784355965133194,4.04267815736594e-06
"4522",240.965,0.104166667,0.00784355965133194,4.04267815736594e-06
"4523",240.977,0.104166667,0.0182458517743026,2.17143180908667e-06
"4524",240.99,0.104166667,0.0286458335,9.67917010283516e-20
"4525",241.002,0.104166667,0.03125000025,1.11040693892705e-19
"4526",241.014,0.104166667,0.03125000025,1.11038682022282e-19
"4527",241.026,0.104166667,0.03125000025,1.11031242451423e-19
"4528",241.039,0.104166667,0.03125000025,1.11030117682572e-19
"4529",241.052,0.104166667,0.0364583335,1.10861540856677e-19
"4530",241.064,0.104166667,0.03125000025,1.11022381478351e-19
"4531",241.076,0.104166667,0.03125000025,1.11021174731748e-19
"4532",241.088,0.104166667,0.03125000025,1.11019998209279e-19
"4533",241.1,0.104166667,0.041666667,1.11521915974836e-19
"4534",241.113,0.104166667,0.041666667,1.11546492626403e-19
"4535",241.125,0.104166667,0.03125000025,1.10970507622188e-19
"4536",241.137,0.104166667,0.03125000025,1.10969670578305e-19
"4537",241.149,0.104166667,0.03125000025,1.10969085000107e-19
"4538",241.162,0.104166667,0.03125000025,1.10968169177394e-19
"4539",241.174,0.104166667,0.03125000025,1.10921358211458e-19
"4540",241.186,0.104166667,0.0364583335,1.10868041884491e-19
"4541",241.198,0.104166667,0.03125000025,1.10908514474668e-19
"4542",241.211,0.104166667,0.03125000025,1.10902155545586e-19
"4543",241.223,0.104166667,0.03125000025,1.10901756046445e-19
"4544",241.235,0.104166667,0.03125000025,1.10901105780468e-19
"4545",241.248,0.104166667,0.033854166875,1.10890557240051e-19
"4546",241.26,0.104166667,0.033854166875,1.10890553272928e-19
"4547",241.272,0.104166667,0.033854166875,1.10893547262962e-19
"4548",241.285,0.104166667,0.033854166875,1.10893520337197e-19
"4549",241.296,0.104166667,0.03125000025,1.10887969329816e-19
"4550",241.309,0.104166667,0.03125000025,1.10887485096998e-19
"4551",241.321,0.104166667,0.033854166875,1.10889910972391e-19
"4552",241.334,0.104166667,0.033854166875,1.10889903951619e-19
"4553",241.346,0.104166667,0.03125000025,1.10880547329774e-19
"4554",241.358,0.104166667,0.03125000025,1.10879844188217e-19
"4555",241.371,0.104166667,0.03125000025,1.10879616902638e-19
"4556",241.384,0.104166667,0.03125000025,1.10879526964306e-19
"4557",241.395,0.104166667,0.03125000025,1.10879348746048e-19
"4558",241.408,0.104166667,0.03125000025,1.10878998865056e-19
"4559",241.421,0.104166667,0.03125000025,1.10877817724405e-19
"4560",241.433,0.104166667,0.03125000025,1.10877654359509e-19
"4561",241.445,0.104166667,0.03125000025,1.10876944210665e-19
"4562",241.457,0.104166667,0.033854166875,1.10889954832013e-19
"4563",241.469,0.104166667,0.033854166875,1.10886962940467e-19
"4564",241.482,0.166666667,0.033854166875,1.10886804809238e-19
"4565",241.494,0.166666667,0.0364583335,4.19269814815114e-18
"4566",241.506,0.166666667,0.0364583335,8.78069898733234e-18
"4567",241.519,0.166666667,0.033854166875,9.99031025273288e-18
"4568",241.531,0.166666667,0.033854166875,9.99078302601313e-18
"4569",241.544,0.166666667,0.033854166875,9.99081761576227e-18
"4570",241.556,0.166666667,0.03125000025,9.99337444289361e-18
"4571",241.569,0.166666667,0.0364583335,9.98960262981805e-18
"4572",241.58,0.166666667,0.0364583335,9.99032915023715e-18
"4573",241.593,0.166666667,0.0364583335,9.99032915023715e-18
"4574",241.605,0.166666667,0.0364583335,9.9906546605895e-18
"4575",241.617,0.166666667,0.033854166875,9.99364169102456e-18
"4576",241.629,0.166666667,0.033854166875,9.9937953440541e-18
"4577",241.642,0.166666667,0.0364583335,9.99210657549926e-18
"4578",241.654,0.166666667,0.03125000025,9.99709551022954e-18
"4579",241.666,0.166666667,0.0364583335,9.99283712456753e-18
"4580",241.679,0.166666667,0.033854166875,9.99577908391156e-18
"4581",241.691,0.166666667,0.0364583335,9.99371809543369e-18
"4582",241.704,0.166666667,0.0364583335,9.99409454558261e-18
"4583",241.716,0.166666667,0.03125000025,9.9992439332672e-18
"4584",241.728,0.166666667,0.03125000025,9.99956907258954e-18
"4585",241.741,0.166666667,0.03125000025,9.99983137621635e-18
"4586",241.753,0.166666667,0.03125000025,1.0000023997697e-17
"4587",241.766,0.166666667,0.03125000025,1.00005464090288e-17
"4588",241.778,0.166666667,0.03125000025,1.00007985764766e-17
"4589",241.79,0.166666667,0.03125000025,1.00011020859856e-17
"4590",241.803,0.166666667,0.03125000025,1.00013252581239e-17
"4591",241.815,0.166666667,0.03125000025,1.00015539422853e-17
"4592",241.828,0.166666667,0.03125000025,1.00019800470687e-17
"4593",241.839,0.166666667,0.03125000025,1.00021756387939e-17
"4594",241.853,0.166666667,0.03125000025,1.00023751983572e-17
"4595",241.864,0.166666667,0.03125000025,1.00026303909892e-17
"4596",241.876,0.166666667,0.03125000025,1.00030524891071e-17
"4597",241.888,0.166666667,0.03125000025,1.0003492387822e-17
"4598",241.901,0.166666667,0.03125000025,1.00038926918984e-17
"4599",241.913,0.166666667,0.03125000025,1.00048023900748e-17
"4600",241.925,0.166666667,0.03125000025,1.00051874482012e-17
"4601",241.937,0.166666667,0.03125000025,1.00057210449899e-17
"4602",241.949,0.166666667,0.03125000025,1.00062789948198e-17
"4603",241.962,0.166666667,0.03125000025,1.00067883565104e-17
"4604",241.974,0.166666667,0.03125000025,1.00075525110975e-17
"4605",241.986,0.083333333,0.03125000025,1.00079516257658e-17
"4606",241.999,0.083333333,0.05989583325,4.60679257905096e-18
"4607",242.011,0.083333333,0.05468749975,3.06308096982564e-20
"4608",242.023,0.083333333,0.052083333,1.52910421071307e-20
"4609",242.036,0.083333333,0.052083333,1.5204111409742e-20
"4610",242.049,0.083333333,0.052083333,1.51498266998318e-20
"4611",242.061,0.083333333,0.052083333,1.51094358301748e-20
"4612",242.073,0.083333333,0.052083333,1.50506286214472e-20
"4613",242.085,0.083333333,0.052083333,1.49802039248035e-20
"4614",242.097,0.083333333,0.052083333,1.496206437138e-20
"4615",242.109,0.083333333,0.052083333,1.48969080046458e-20
"4616",242.122,0.083333333,0.052083333,1.4848791038812e-20
"4617",242.134,0.083333333,0.052083333,1.48291796373639e-20
"4618",242.147,0.083333333,0.052083333,1.42031323018179e-20
"4619",242.158,0.083333333,0.052083333,1.38648048751073e-20
"4620",242.171,0.083333333,0.052083333,1.37825683407173e-20
"4621",242.183,0.083333333,0.052083333,1.36972465803006e-20
"4622",242.195,0.083333333,0.052083333,1.37188611763565e-20
"4623",242.207,0.083333333,0.052083333,1.36534584116827e-20
"4624",242.22,0.083333333,0.052083333,1.35864041492076e-20
"4625",242.231,0.083333333,0.052083333,1.35177467716499e-20
"4626",242.244,0.083333333,0.052083333,1.34711101394405e-20
"4627",242.256,0.083333333,0.052083333,1.34711101394405e-20
"4628",242.268,0.083333333,0.052083333,1.33758350608543e-20
"4629",242.28,0.083333333,0.052083333,1.32903714797301e-20
"4630",242.293,0.083333333,0.052083333,1.32531708868791e-20
"4631",242.305,0.083333333,0.052083333,1.32156381388117e-20
"4632",242.317,0.083333333,0.052083333,1.3203054886756e-20
"4633",242.329,0.083333333,0.052083333,1.31396102255156e-20
"4634",242.341,0.083333333,0.052083333,1.30882400297308e-20
"4635",242.353,0.083333333,0.052083333,1.30493679075061e-20
"4636",242.366,0.083333333,0.052083333,1.30753149201742e-20
"4637",242.377,0.083333333,0.052083333,1.30232942704769e-20
"4638",242.39,0.083333333,0.052083333,1.29575739785e-20
"4639",242.401,0.083333333,0.052083333,1.29575739785e-20
"4640",242.414,0.083333333,0.052083333,1.29443408585992e-20
"4641",242.426,0.083333333,0.052083333,1.29047074974253e-20
"4642",242.438,0.083333333,0.052083333,1.28648124034843e-20
"4643",242.45,0.083333333,0.052083333,1.28781392594039e-20
"4644",242.462,0.083333333,0.052083333,1.28380749587854e-20
"4645",242.474,0.083333333,0.052083333,1.28246651656412e-20
"4646",242.486,0.083333333,0.052083333,1.28246651656412e-20
"4647",242.498,0,0.052083333,1.27977652016508e-20
"4648",242.51,0,0.00570099663615006,7.08709750054871e-05
"4649",242.522,0,0.000509188843512221,7.30188838323927e-05
"4650",242.534,0,0.000472995074947125,6.77236478919635e-05
"4651",242.547,0,0.000472995074947125,6.77236478919635e-05
"4652",242.559,0,0.000472995074947125,6.77236478919635e-05
"4653",242.571,0,0.00047299507494711,6.77236478919614e-05
"4654",242.583,0,0.000472995074947125,6.77236478919635e-05
"4655",242.595,0,0.000472995074947119,6.77236478919626e-05
"4656",242.608,0,0.000472995074947122,6.77236478919631e-05
"4657",242.619,0,0.000472995074947114,6.77236478919619e-05
"4658",242.631,0,0.000472995074947107,6.77236478919609e-05
"4659",242.643,0,0.000472995074947107,6.77236478919609e-05
"4660",242.656,0,0.000472995074947113,6.77236478919617e-05
"4661",242.667,0,0.000472995074947115,6.7723647891962e-05
"4662",242.679,0,0.000472995074947115,6.7723647891962e-05
"4663",242.691,0,0.000472995074947117,6.77236478919622e-05
"4664",242.703,0,0.000472995074947086,6.7723647891958e-05
"4665",242.715,0,0.000472995074947117,6.77236478919622e-05
"4666",242.727,0,0.000472995074947086,6.7723647891958e-05
"4667",242.739,0,0.000472995074947116,6.77236478919622e-05
"4668",242.751,0,0.000472995074947117,6.77236478919622e-05
"4669",242.763,0,0.000472995074947116,6.77236478919622e-05
"4670",242.776,0,0.000472995074947117,6.77236478919622e-05
"4671",242.788,0,0.000472995074947117,6.77236478919622e-05
"4672",242.8,0,0.000472995074947117,6.77236478919622e-05
"4673",242.812,0,0.000472995074947086,6.7723647891958e-05
"4674",242.824,0,0.000472995074947117,6.77236478919622e-05
"4675",242.836,0,0.000472995074947117,6.77236478919622e-05
"4676",242.848,0,0.000472995074947115,6.7723647891962e-05
"4677",242.86,0,0.00047299507494711,6.77236478919614e-05
"4678",242.872,0,0.00047299507494711,6.77236478919614e-05
"4679",242.884,0,0.000472995074947113,6.77236478919617e-05
"4680",242.896,0,0.000472995074947109,6.77236478919612e-05
"4681",242.908,0,0.000472995074947114,6.77236478919619e-05
"4682",242.921,0,0.000472995074947125,6.77236478919634e-05
"4683",242.933,0,0.000472995074947119,6.77236478919626e-05
"4684",242.944,0,0.000472995074947122,6.77236478919631e-05
"4685",242.956,0,0.00047299507494711,6.77236478919614e-05
"4686",242.968,0,0.000472995074947124,6.77236478919632e-05
"4687",242.981,0,0.000472995074947117,6.77236478919623e-05
"4688",242.993,0,0.000472995074947121,6.77236478919629e-05
"4689",243.005,0,0.000472995074947125,6.77236478919635e-05
"4690",243.017,0,0.000472995074947125,6.77236478919635e-05
"4691",243.029,0,0.000472995074947124,6.77236478919633e-05
"4692",243.041,0,0.000472995074947121,6.77236478919629e-05
"4693",243.053,0,0.000472995074947122,6.77236478919631e-05
"4694",243.065,0,0.000472995074947122,6.77236478919631e-05
"4695",243.078,0,0.000472995074947114,6.77236478919619e-05
"4696",243.089,0,0.000472995074947119,6.77236478919626e-05
"4697",243.101,0,0.000472995074947117,6.77236478919623e-05
"4698",243.113,0,0.000472995074947117,6.77236478919622e-05
"4699",243.125,0,0.000472995074947115,6.7723647891962e-05
"4700",243.138,0,0.00047299507494711,6.77236478919613e-05
"4701",243.149,0,0.000472995074947109,6.77236478919612e-05
"4702",243.161,0,0.000472995074947117,6.77236478919623e-05
"4703",243.173,0,0.00047299507494712,6.77236478919628e-05
"4704",243.185,0,0.00047299507494712,6.77236478919628e-05
"4705",243.197,0,0.00047299507494712,6.77236478919628e-05
"4706",243.21,0,0.000472995074947119,6.77236478919627e-05
"4707",243.222,0,0.000472995074947124,6.77236478919633e-05
"4708",243.234,0,0.00047299507494713,6.77236478919643e-05
"4709",243.246,0,0.000472995074947132,6.77236478919645e-05
"4710",243.258,0,0.000472995074947134,6.77236478919647e-05
"4711",243.27,0,0.000472995074947134,6.77236478919647e-05
"4712",243.282,0,0.000472995074947134,6.77236478919648e-05
"4713",243.294,0,0.000472995074947135,6.77236478919648e-05
"4714",243.306,0,0.000472995074947135,6.77236478919649e-05
"4715",243.318,0,0.000472995074947134,6.77236478919648e-05
"4716",243.33,0,0.000472995074947134,6.77236478919648e-05
"4717",243.342,0,0.000472995074947135,6.77236478919649e-05
"4718",243.354,0,0.000472995074947134,6.77236478919649e-05
"4719",243.366,0,0.000472995074947135,6.77236478919649e-05
"4720",243.378,0,0.000472995074947134,6.77236478919648e-05
"4721",243.39,0,0.000472995074947134,6.77236478919647e-05
"4722",243.402,0,0.000472995074947135,6.77236478919649e-05
"4723",243.414,0,0.000472995074947134,6.77236478919648e-05
"4724",243.426,0,0.000472995074947135,6.77236478919648e-05
"4725",243.438,0,0.000472995074947135,6.77236478919649e-05
"4726",243.451,0,0.000472995074947135,6.77236478919649e-05
"4727",243.463,0,0.000472995074947134,6.77236478919648e-05
"4728",243.475,0,0.000472995074947135,6.77236478919649e-05
"4729",243.487,0,0.000472995074947134,6.77236478919648e-05
"4730",243.499,0,0.000472995074947135,6.77236478919648e-05
"4731",243.511,0,0.000472995074947134,6.77236478919648e-05
"4732",243.524,0,0.000472995074947134,6.77236478919648e-05
"4733",243.535,0,0.000472995074947135,6.77236478919649e-05
"4734",243.547,0,0.000472995074947134,6.77236478919648e-05
"4735",243.56,0,0.000472995074947135,6.77236478919649e-05
"4736",243.571,0,0.000472995074947135,6.77236478919649e-05
"4737",243.583,0,0.000472995074947134,6.77236478919647e-05
"4738",243.595,0,0.000472995074947134,6.77236478919648e-05
"4739",243.607,0,0.000472995074947134,6.77236478919648e-05
"4740",243.62,0,0.000472995074947135,6.77236478919649e-05
"4741",243.631,0,0.000472995074947135,6.77236478919649e-05
"4742",243.644,0,0.000472995074947135,6.77236478919649e-05
"4743",243.655,0,0.000472995074947134,6.77236478919648e-05
"4744",243.667,0,0.000472995074947135,6.77236478919649e-05
"4745",243.679,0,0.000472995074947134,6.77236478919648e-05
"4746",243.691,0,0.000472995074947135,6.7723647891965e-05
"4747",243.704,0,0.000472995074947135,6.7723647891965e-05
"4748",243.716,0,0.000472995074947134,6.77236478919649e-05
"4749",243.727,0,0.000472995074947134,6.77236478919649e-05
"4750",243.74,0,0.000472995074947135,6.77236478919649e-05
"4751",243.752,0,0.000472995074947134,6.77236478919648e-05
"4752",243.764,0,0.000472995074947134,6.77236478919648e-05
"4753",243.776,0,0.000472995074947134,6.77236478919648e-05
"4754",243.788,0,0.000472995074947135,6.77236478919649e-05
"4755",243.8,0,0.000472995074947134,6.77236478919648e-05
"4756",243.812,0,0.000472995074947134,6.77236478919649e-05
"4757",243.824,0,0.000472995074947135,6.77236478919649e-05
"4758",243.836,0,0.000472995074947134,6.77236478919648e-05
"4759",243.848,0,0.000472995074947135,6.77236478919649e-05
"4760",243.86,0,0.000472995074947135,6.77236478919649e-05
"4761",243.873,0,0.000472995074947135,6.77236478919649e-05
"4762",243.884,0,0.000472995074947135,6.77236478919649e-05
"4763",243.896,0,0.000472995074947135,6.77236478919649e-05
"4764",243.909,0,0.000472995074947134,6.77236478919648e-05
"4765",243.92,0,0.000472995074947134,6.77236478919649e-05
"4766",243.933,0,0.000472995074947135,6.77236478919648e-05
"4767",243.945,0,0.000472995074947135,6.77236478919649e-05
"4768",243.957,0,0.000472995074947135,6.77236478919649e-05
"4769",243.969,0,0.000472995074947135,6.77236478919648e-05
"4770",243.981,0,0.000472995074947134,6.77236478919647e-05
"4771",243.993,0,0.000472995074947135,6.77236478919649e-05
"4772",244.005,0,0.000472995074947135,6.77236478919648e-05
"4773",244.017,0,0.000472995074947134,6.77236478919648e-05
"4774",244.029,0,0.000495515860375272,7.09276760882189e-05
"4775",244.041,0,0.000579336259456094,8.28177251610634e-05
"4776",244.053,0,3.1059651331942e-05,4.04267815736593e-06
"4777",244.065,0,3.1059651331942e-05,4.04267815736593e-06
"4778",244.077,0,3.1059651331942e-05,4.04267815736593e-06
"4779",244.089,0,3.1059651331942e-05,4.04267815736593e-06
"4780",244.101,0,3.1059651331942e-05,4.04267815736593e-06
"4781",244.113,0,3.1059651331942e-05,4.04267815736593e-06
"4782",244.125,0,3.1059651331942e-05,4.04267815736593e-06
"4783",244.138,0,3.1059651331942e-05,4.04267815736593e-06
"4784",244.149,0,3.1059651331942e-05,4.04267815736593e-06
"4785",244.161,0,3.1059651331942e-05,4.04267815736593e-06
"4786",244.173,0,3.1059651331942e-05,4.04267815736593e-06
"4787",244.186,0,3.1059651331942e-05,4.04267815736593e-06
"4788",244.198,0,3.1059651331942e-05,4.04267815736593e-06
"4789",244.21,0,3.1059651331942e-05,4.04267815736593e-06
"4790",244.222,0,3.1059651331942e-05,4.04267815736593e-06
"4791",244.234,0,3.1059651331942e-05,4.04267815736593e-06
"4792",244.246,0,3.1059651331942e-05,4.04267815736593e-06
"4793",244.258,0,3.1059651331942e-05,4.04267815736593e-06
"4794",244.27,0,3.1059651331942e-05,4.04267815736593e-06
"4795",244.282,0,0.00261019873987807,7.85267329713531e-07
"4796",244.294,0,1.8629467271755e-06,2.42543894216918e-07
"4797",244.306,0,0.00260602957172718,2.42543894216918e-07
"4798",244.318,0,1.8629467271755e-06,2.42543894216918e-07
"4799",244.33,0,1.8629467271755e-06,2.42543894216918e-07
"4800",244.342,0,1.8629467271755e-06,2.42543894216918e-07
"4801",244.354,0,1.8629467271755e-06,2.42543894216918e-07
"4802",244.366,0,1.8629467271755e-06,2.42543894216918e-07
"4803",244.378,0,1.8629467271755e-06,2.42543894216918e-07
"4804",244.39,0,1.8629467271755e-06,2.42543894216918e-07
"4805",244.402,0,1.8629467271755e-06,2.42543894216918e-07
"4806",244.415,0,1.8629467271755e-06,2.42543894216918e-07
"4807",244.427,0,1.8629467271755e-06,2.42543894216918e-07
"4808",244.439,0,1.8629467271755e-06,2.42543894216918e-07
"4809",244.451,0,1.8629467271755e-06,2.42543894216918e-07
"4810",244.464,0,1.8629467271755e-06,2.42543894216918e-07
"4811",244.475,0,1.8629467271755e-06,2.42543894216918e-07
"4812",244.487,0,1.8629467271755e-06,2.42543894216918e-07
"4813",244.499,0,1.8629467271755e-06,2.42543894216918e-07
"4814",244.511,0,1.8629467271755e-06,2.42543894216918e-07
"4815",244.523,0,1.8629467271755e-06,2.42543894216918e-07
"4816",244.535,0,1.8629467271755e-06,2.42543894216918e-07
"4817",244.548,0,1.8629467271755e-06,2.42543894216918e-07
"4818",244.559,0,1.8629467271755e-06,2.42543894216918e-07
"4819",244.572,0,1.8629467271755e-06,2.42543894216918e-07
"4820",244.583,0,1.8629467271755e-06,2.42543894216918e-07
"4821",244.595,0,1.8629467271755e-06,2.42543894216918e-07
"4822",244.607,0,1.8629467271755e-06,2.42543894216918e-07
"4823",244.619,0,1.8629467271755e-06,2.42543894216918e-07
"4824",244.632,0,1.8629467271755e-06,2.42543894216918e-07
"4825",244.643,0,1.8629467271755e-06,2.42543894216918e-07
"4826",244.656,0,1.8629467271755e-06,2.42543894216918e-07
"4827",244.668,0,1.8629467271755e-06,2.42543894216918e-07
"4828",244.68,0,1.8629467271755e-06,2.42543894216918e-07
"4829",244.692,0,1.8629467271755e-06,2.42543894216918e-07
"4830",244.704,0,1.8629467271755e-06,2.42543894216918e-07
"4831",244.716,0,1.8629467271755e-06,2.42543894216918e-07
"4832",244.728,0,1.8629467271755e-06,2.42543894216918e-07
"4833",244.74,0,1.8629467271755e-06,2.42543894216918e-07
"4834",244.752,0,1.8629467271755e-06,2.42543894216918e-07
"4835",244.764,0,1.8629467271755e-06,2.42543894216918e-07
"4836",244.776,0,1.8629467271755e-06,2.42543894216918e-07
"4837",244.788,0,1.8629467271755e-06,2.42543894216918e-07
"4838",244.8,0,1.8629467271755e-06,2.42543894216918e-07
"4839",244.812,0,1.8629467271755e-06,2.42543894216918e-07
"4840",244.824,0,1.8629467271755e-06,2.42543894216918e-07
"4841",244.836,0,1.8629467271755e-06,2.42543894216918e-07
"4842",244.848,0,1.8629467271755e-06,2.42543894216918e-07
"4843",244.861,0,1.8629467271755e-06,2.42543894216918e-07
"4844",244.872,0,1.8629467271755e-06,2.42543894216918e-07
"4845",244.884,0,1.8629467271755e-06,2.42543894216918e-07
"4846",244.896,0,1.8629467271755e-06,2.42543894216918e-07
"4847",244.909,0,1.8629467271755e-06,2.42543894216918e-07
"4848",244.921,0,1.8629467271755e-06,2.42543894216918e-07
"4849",244.933,0,1.8629467271755e-06,2.42543894216918e-07
"4850",244.945,0,1.8629467271755e-06,2.42543894216918e-07
"4851",244.957,0,1.8629467271755e-06,2.42543894216918e-07
"4852",244.969,0,1.8629467271755e-06,2.42543894216918e-07
"4853",244.988,0,1.8629467271755e-06,2.42543894216918e-07
"4854",244.993,0,1.8629467271755e-06,2.42543894216918e-07
"4855",245.005,0,1.8629467271755e-06,2.42543894216918e-07
"4856",245.017,0,1.8629467271755e-06,2.42543894216918e-07
"4857",245.029,0,1.8629467271755e-06,2.42543894216918e-07
"4858",245.041,0,1.8629467271755e-06,2.42543894216918e-07
"4859",245.053,0,1.8629467271755e-06,2.42543894216918e-07
"4860",245.065,0,1.8629467271755e-06,2.42543894216918e-07
"4861",245.077,0,1.8629467271755e-06,2.42543894216918e-07
"4862",245.089,0,1.8629467271755e-06,2.42543894216918e-07
"4863",245.101,0,1.8629467271755e-06,2.42543894216918e-07
"4864",245.114,0,1.8629467271755e-06,2.42543894216918e-07
"4865",245.126,0,1.8629467271755e-06,2.42543894216918e-07
"4866",245.138,0,1.8629467271755e-06,2.42543894216918e-07
"4867",245.15,0,1.8629467271755e-06,2.42543894216918e-07
"4868",245.162,0,1.8629467271755e-06,2.42543894216918e-07
"4869",245.174,0,1.8629467271755e-06,2.42543894216918e-07
"4870",245.186,0,1.8629467271755e-06,2.42543894216918e-07
"4871",245.198,0,1.8629467271755e-06,2.42543894216918e-07
"4872",245.211,0,1.8629467271755e-06,2.42543894216918e-07
"4873",245.222,0,1.8629467271755e-06,2.42543894216918e-07
"4874",245.234,0,1.8629467271755e-06,2.42543894216918e-07
"4875",245.247,0,1.8629467271755e-06,2.42543894216918e-07
"4876",245.258,0,1.8629467271755e-06,2.42543894216918e-07
"4877",245.27,0,1.8629467271755e-06,2.42543894216918e-07
"4878",245.282,0,1.8629467271755e-06,2.42543894216918e-07
"4879",245.294,0,1.8629467271755e-06,2.42543894216918e-07
"4880",245.307,0,1.8629467271755e-06,2.42543894216918e-07
"4881",245.318,0,1.8629467271755e-06,2.42543894216918e-07
"4882",245.33,0,1.8629467271755e-06,2.42543894216918e-07
"4883",245.343,0,1.8629467271755e-06,2.42543894216918e-07
"4884",245.355,0,1.8629467271755e-06,2.42543894216918e-07
"4885",245.367,0,1.8629467271755e-06,2.42543894216918e-07
"4886",245.379,0,1.8629467271755e-06,2.42543894216918e-07
"4887",245.391,0,1.8629467271755e-06,2.42543894216918e-07
"4888",245.403,0,1.8629467271755e-06,2.42543894216918e-07
"4889",245.415,0,1.8629467271755e-06,2.42543894216918e-07
"4890",245.427,0,1.8629467271755e-06,2.42543894216918e-07
"4891",245.44,0,1.8629467271755e-06,2.42543894216918e-07
"4892",245.451,0,1.8629467271755e-06,2.42543894216918e-07
"4893",245.463,0,1.8629467271755e-06,2.42543894216918e-07
"4894",245.476,0,1.8629467271755e-06,2.42543894216918e-07
"4895",245.487,0,1.8629467271755e-06,2.42543894216918e-07
"4896",245.499,0,1.8629467271755e-06,2.42543894216918e-07
"4897",245.511,0,1.8629467271755e-06,2.42543894216918e-07
"4898",245.523,0,1.8629467271755e-06,2.42543894216918e-07
"4899",245.535,0,1.8629467271755e-06,2.42543894216918e-07
"4900",245.55,0,1.8629467271755e-06,2.42543894216918e-07
"4901",245.559,0,1.8629467271755e-06,2.42543894216918e-07
"4902",245.572,0,1.8629467271755e-06,2.42543894216918e-07
"4903",245.584,0,1.8629467271755e-06,2.42543894216918e-07
"4904",245.597,0,1.8629467271755e-06,2.42543894216918e-07
"4905",245.608,0,1.8629467271755e-06,2.42543894216918e-07
"4906",245.62,0,1.8629467271755e-06,2.42543894216918e-07
"4907",245.632,0,1.8629467271755e-06,2.42543894216918e-07
"4908",245.644,0,1.8629467271755e-06,2.42543894216918e-07
"4909",245.656,0,1.8629467271755e-06,2.42543894216918e-07
"4910",245.668,0,1.8629467271755e-06,2.42543894216918e-07
